data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2021-05-30 02:00:54.782021;1070;TRANSPORTES COLETIVOS TREVO LTDA;IPI5768;M. BENZ;OF 1722M;2008-11-29;2008;DIESEL
2021-05-30 02:00:54.782021;4468;VIACAO ALTO PETROPOLIS LTDA;IRQ4900;M. BENZ;O 500;2011-02-25;2010;DIESEL
2021-05-30 02:00:54.782021;4474;VIACAO ALTO PETROPOLIS LTDA;IOB2270;M. BENZ;OF 1722M;2007-08-30;2007;DIESEL
2021-05-30 02:00:54.782021;764;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3902;M. BENZ;O500 U;2010-08-12;2010;DIESEL
2021-05-30 02:00:54.782021;6678;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ITR8078;M. BENZ;OF 1721;2012-11-07;2012;DIESEL
2021-05-30 02:00:54.782021;6727;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISN1457;M. BENZ;O-500M;2011-11-25;2011;DIESEL
2021-05-30 02:00:54.782021;6734;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQY3663;M. BENZ;O-500M;2010-07-19;2010;DIESEL
2021-05-30 02:00:54.782021;6622;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2C07;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2021-05-30 02:00:54.782021;6641;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2056;M. BENZ;OF 1721;2018-10-29;2018;DIESEL
2021-05-30 02:00:54.782021;3345;SUDESTE TRANSPORTES COLETIVOS LTDA;IZQ4F23;M. BENZ;OF1519;2019-10-25;2019;DIESEL
2021-05-30 02:00:54.782021;3101;SUDESTE TRANSPORTES COLETIVOS LTDA;ISQ2158;VW;17230;2012-01-04;2011;DIESEL
2021-05-30 02:00:54.782021;3317;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0949;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6115;AUTO VIACAO NAVEGANTES LTDA;ISR7180;M. BENZ;O-500M;2012-01-12;2011;DIESEL
2021-05-30 02:00:54.782021;2043;AUTO VIACAO PRESIDENTE VARGAS LTDA;IOD6289;M. BENZ;OF 1722M;2007-10-07;2007;DIESEL
2021-05-30 02:00:54.782021;6761;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1242;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6665;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISI8946;M. BENZ;OF 1722;2011-10-05;2011;DIESEL
2021-05-30 02:00:54.782021;6715;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ5429;M. BENZ;O-500M;2011-06-22;2011;DIESEL
2021-05-30 02:00:54.782021;1204;TRANSPORTES COLETIVOS TREVO LTDA;ITE6888;M. BENZ;OF 1722;2012-06-19;2011;DIESEL
2021-05-30 02:00:54.782021;1059;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5393;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;1200;TRANSPORTES COLETIVOS TREVO LTDA;IPI5765;VW;17230;2008-11-29;2008;DIESEL
2021-05-30 02:00:54.782021;1065;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0916;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;1025;TRANSPORTES COLETIVOS TREVO LTDA;IQK9414;M. BENZ;OF 1722M;2009-12-30;2009;DIESEL
2021-05-30 02:00:54.782021;1039;TRANSPORTES COLETIVOS TREVO LTDA;ISM2637;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;1026;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5431;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;1108;TRANSPORTES COLETIVOS TREVO LTDA;ISA6071;M. BENZ;O500MA;2011-06-28;2010;DIESEL
2021-05-30 02:00:54.782021;1195;TRANSPORTES COLETIVOS TREVO LTDA;IPI5793;M. BENZ;OF 1722M;2008-11-29;2008;DIESEL
2021-05-30 02:00:54.782021;1030;TRANSPORTES COLETIVOS TREVO LTDA;IPI5777;M. BENZ;OF 1722M;2008-11-29;2008;DIESEL
2021-05-30 02:00:54.782021;4470;VIACAO ALTO PETROPOLIS LTDA;IRQ4902;M. BENZ;O 500;2011-02-25;2010;DIESEL
2021-05-30 02:00:54.782021;6683;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQA0354;M. BENZ;OF 1722M;2009-08-08;2009;DIESEL
2021-05-30 02:00:54.782021;3032;SUDESTE TRANSPORTES COLETIVOS LTDA;IOA8494;M. BENZ;OF 1722M;2007-08-28;2007;DIESEL
2021-05-30 02:00:54.782021;3085;SUDESTE TRANSPORTES COLETIVOS LTDA;IRA6909;M. BENZ;O-500M;2010-08-25;2010;DIESEL
2021-05-30 02:00:54.782021;1191;TRANSPORTES COLETIVOS TREVO LTDA;IXC1021;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6710;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ITR7984;M. BENZ;OF 1721;2012-11-07;2012;DIESEL
2021-05-30 02:00:54.782021;6756;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQI3466;M. BENZ;OF 1722M;2009-11-27;2009;DIESEL
2021-05-30 02:00:54.782021;6789;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQF4986;M. BENZ;O-500M;2009-10-19;2009;DIESEL
2021-05-30 02:00:54.782021;6713;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ5425;M. BENZ;O-500M;2011-06-22;2011;DIESEL
2021-05-30 02:00:54.782021;3049;SUDESTE TRANSPORTES COLETIVOS LTDA;IPD0798;M. BENZ;O-500M;2008-09-15;2008;DIESEL
2021-05-30 02:00:54.782021;3071;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7931;M. BENZ;O-500M;2009-09-09;2009;DIESEL
2021-05-30 02:00:54.782021;4497;VIACAO ALTO PETROPOLIS LTDA;ITT6192;M. BENZ;OF 1721;2012-11-29;2012;DIESEL
2021-05-30 02:00:54.782021;6425;NORTRAN TRANSPORTES COLETIVOS LTDA;IOY7082;M. BENZ;OF 1722M;2008-07-29;2008;DIESEL
2021-05-30 02:00:54.782021;6530;NORTRAN TRANSPORTES COLETIVOS LTDA;IQA2643;M. BENZ;O-500M;2009-08-14;2009;DIESEL
2021-05-30 02:00:54.782021;6485;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1530;M. BENZ;OF 1722;2012-01-04;2011;DIESEL
2021-05-30 02:00:54.782021;6482;NORTRAN TRANSPORTES COLETIVOS LTDA;IOA0024;M. BENZ;OF 1722M;2007-08-15;2007;DIESEL
2021-05-30 02:00:54.782021;2343;VIACAO BELEM NOVO LTDA;IXB9709;M. BENZ;OF 1721;2016-02-11;2015;ÁLCOOL-GASOLINA
2021-05-30 02:00:54.782021;6496;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1859;M. BENZ;OF 1721;2018-10-29;2018;DIESEL
2021-05-30 02:00:54.782021;2353;VIACAO BELEM NOVO LTDA;IXC0748;M. BENZ;O 500;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;866;COMPANHIA CARRIS PORTO ALEGRENSE;IWH9794;VOLVO;B290R;2015-02-06;2014;DIESEL
2021-05-30 02:00:54.782021;1150;TRANSPORTES COLETIVOS TREVO LTDA;ISM2647;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;1064;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5398;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;1022;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5438;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;4485;VIACAO ALTO PETROPOLIS LTDA;IPG5826;M. BENZ;O-500M;2008-10-29;2008;DIESEL
2021-05-30 02:00:54.782021;4508;VIACAO ALTO PETROPOLIS LTDA;IXC1430;M. BENZ;O500 U;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6508;NORTRAN TRANSPORTES COLETIVOS LTDA;IQU9676;M. BENZ;O-500M;2010-06-03;2009;DIESEL
2021-05-30 02:00:54.782021;6417;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0839;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6476;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0797;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;777;COMPANHIA CARRIS PORTO ALEGRENSE;IRA4279;M. BENZ;O500 U;2010-08-14;2010;DIESEL
2021-05-30 02:00:54.782021;752;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3864;M. BENZ;O500 U;2010-08-12;2010;DIESEL
2021-05-30 02:00:54.782021;714;COMPANHIA CARRIS PORTO ALEGRENSE;IQN0970;VOLVO;B7R;2010-02-09;2009;DIESEL
2021-05-30 02:00:54.782021;762;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3906;M. BENZ;O500 U;2010-08-12;2010;DIESEL
2021-05-30 02:00:54.782021;666;COMPANHIA CARRIS PORTO ALEGRENSE;IPI4450;VW;17260;2008-11-27;2008;DIESEL
2021-05-30 02:00:54.782021;6480;NORTRAN TRANSPORTES COLETIVOS LTDA;IOA0436;M. BENZ;OF 1722M;2007-08-15;2007;DIESEL
2021-05-30 02:00:54.782021;6422;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0E88;M. BENZ;OF 1721L;2019-10-16;2019;DIESEL
2021-05-30 02:00:54.782021;2337;VIACAO BELEM NOVO LTDA;IZP9D69;M. BENZ;OF 1721;2019-10-15;2019;DIESEL
2021-05-30 02:00:54.782021;2318;VIACAO BELEM NOVO LTDA;IQG2108;M. BENZ;OF 1722M;2009-11-05;2009;DIESEL
2021-05-30 02:00:54.782021;2375;VIACAO BELEM NOVO LTDA;IXC0265;M. BENZ;O 500;2016-02-12;2015;DIESEL
2021-05-30 02:00:54.782021;4481;VIACAO ALTO PETROPOLIS LTDA;IQY7327;M. BENZ;O-500M;2010-07-23;2010;DIESEL
2021-05-30 02:00:54.782021;6573;NORTRAN TRANSPORTES COLETIVOS LTDA;IPK1696;M. BENZ;O-500M;2008-12-31;2008;DIESEL
2021-05-30 02:00:54.782021;6526;NORTRAN TRANSPORTES COLETIVOS LTDA;IQA2646;M. BENZ;O-500M;2009-08-19;2009;DIESEL
2021-05-30 02:00:54.782021;676;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5830;VOLVO;B7R;2009-09-24;2009;DIESEL
2021-05-30 02:00:54.782021;798;COMPANHIA CARRIS PORTO ALEGRENSE;ITA5395;M. BENZ;O-500M;2012-04-27;2011;DIESEL
2021-05-30 02:00:54.782021;98;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B44;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;58;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8C13;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;2238;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC6377;M. BENZ;OF 1721;2016-03-01;2015;DIESEL
2021-05-30 02:00:54.782021;40;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I85;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;13;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I91;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;93;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8G75;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2021-05-30 02:00:54.782021;2145;VIACAO TERESOPOLIS CAVALHADA LTDA;ISK2217;M. BENZ;OF 1722;2011-10-22;2011;DIESEL
2021-05-30 02:00:54.782021;2135;VIACAO TERESOPOLIS CAVALHADA LTDA;ITW8181;M. BENZ;O-500M;2012-12-26;2012;DIESEL
2021-05-30 02:00:54.782021;737;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3886;VOLVO;B7R;2010-07-16;2010;DIESEL
2021-05-30 02:00:54.782021;740;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3661;M. BENZ;O-500M;2010-07-16;2010;DIESEL
2021-05-30 02:00:54.782021;670;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5825;VOLVO;B7R;2009-09-24;2009;DIESEL
2021-05-30 02:00:54.782021;784;COMPANHIA CARRIS PORTO ALEGRENSE;ISX5423;M. BENZ;O-500M;2012-03-21;2011;DIESEL
2021-05-30 02:00:54.782021;27;COMPANHIA CARRIS PORTO ALEGRENSE;JAD0B46;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;54;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J19;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2021-05-30 02:00:54.782021;2346;VIACAO BELEM NOVO LTDA;ITF7683;M. BENZ;OF 1722;2012-06-28;2011;DIESEL
2021-05-30 02:00:54.782021;2385;VIACAO BELEM NOVO LTDA;IRL6987;M. BENZ;O500MA;2010-12-23;2010;DIESEL
2021-05-30 02:00:54.782021;2304;VIACAO BELEM NOVO LTDA;IXC0246;M. BENZ;O-500M;2016-02-12;2015;DIESEL
2021-05-30 02:00:54.782021;2351;VIACAO BELEM NOVO LTDA;IXC1597;M. BENZ;OF 1721;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;686;COMPANHIA CARRIS PORTO ALEGRENSE;IQD7488;VOLVO;B7R;2009-09-25;2009;DIESEL
2021-05-30 02:00:54.782021;760;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3853;M. BENZ;O500 U;2010-08-12;2010;DIESEL
2021-05-30 02:00:54.782021;2400;RESTINGA TRANSPORTES COLETIVOS LTDA;ITR2400;M. BENZ;O500 U;2011-06-30;2010;DIESEL
2021-05-30 02:00:54.782021;2456;RESTINGA TRANSPORTES COLETIVOS LTDA;IRJ4963;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;79;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8G78;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2021-05-30 02:00:54.782021;82;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J38;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2021-05-30 02:00:54.782021;2490;RESTINGA TRANSPORTES COLETIVOS LTDA;ISA6021;M. BENZ;O500MA;2011-06-28;2010;DIESEL
2021-05-30 02:00:54.782021;696;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5824;VOLVO;B7R;2009-09-24;2009;DIESEL
2021-05-30 02:00:54.782021;44;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8B57;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;67;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J43;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2021-05-30 02:00:54.782021;2137;VIACAO TERESOPOLIS CAVALHADA LTDA;ISK2230;M. BENZ;OF 1722;2011-10-22;2011;DIESEL
2021-05-30 02:00:54.782021;2220;VIACAO TERESOPOLIS CAVALHADA LTDA;ISU7441;M. BENZ;OF 1722;2012-02-15;2011;DIESEL
2021-05-30 02:00:54.782021;2156;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9286;M. BENZ;O-500M;2016-02-13;2015;DIESEL
2021-05-30 02:00:54.782021;1019;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5366;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;4460;VIACAO ALTO PETROPOLIS LTDA;IQD4712;M. BENZ;O-500M;2009-09-23;2009;DIESEL
2021-05-30 02:00:54.782021;2316;VIACAO BELEM NOVO LTDA;IXC0292;M. BENZ;OF 1721;2016-02-12;2015;DIESEL
2021-05-30 02:00:54.782021;739;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3894;VOLVO;B7R;2010-07-16;2010;DIESEL
2021-05-30 02:00:54.782021;851;COMPANHIA CARRIS PORTO ALEGRENSE;IWJ2118;VOLVO;B290R;2015-02-28;2014;DIESEL
2021-05-30 02:00:54.782021;713;COMPANHIA CARRIS PORTO ALEGRENSE;IQN0951;VOLVO;B7R;2010-02-09;2009;DIESEL
2021-05-30 02:00:54.782021;783;COMPANHIA CARRIS PORTO ALEGRENSE;IRA5225;M. BENZ;O500 U;2010-08-14;2010;DIESEL
2021-05-30 02:00:54.782021;841;COMPANHIA CARRIS PORTO ALEGRENSE;IWK6349;VOLVO;B290R;2015-03-24;2014;DIESEL
2021-05-30 02:00:54.782021;754;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3883;M. BENZ;O500 U;2010-08-12;2010;DIESEL
2021-05-30 02:00:54.782021;803;COMPANHIA CARRIS PORTO ALEGRENSE;ISW3562;M. BENZ;O500MA;2010-12-31;2010;DIESEL
2021-05-30 02:00:54.782021;625;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3181;VW;17260;2008-11-25;2008;DIESEL
2021-05-30 02:00:54.782021;692;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5866;VOLVO;B7R;2009-09-24;2009;DIESEL
2021-05-30 02:00:54.782021;6523;NORTRAN TRANSPORTES COLETIVOS LTDA;IRA1593;M. BENZ;O-500M;2010-08-07;2010;DIESEL
2021-05-30 02:00:54.782021;6460;NORTRAN TRANSPORTES COLETIVOS LTDA;IRL5168;M. BENZ;OF 1722M;2010-12-18;2010;DIESEL
2021-05-30 02:00:54.782021;2339;VIACAO BELEM NOVO LTDA;IXB9586;M. BENZ;OF 1721;2016-02-11;2015;DIESEL
2021-05-30 02:00:54.782021;2299;VIACAO BELEM NOVO LTDA;IXC0753;M. BENZ;O500MA;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;751;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3850;M. BENZ;O500 U;2010-08-12;2010;DIESEL
2021-05-30 02:00:54.782021;4501;VIACAO ALTO PETROPOLIS LTDA;ITT6169;M. BENZ;OF 1721;2012-11-29;2012;DIESEL
2021-05-30 02:00:54.782021;4510;VIACAO ALTO PETROPOLIS LTDA;IXC1472;M. BENZ;O500 U;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6424;NORTRAN TRANSPORTES COLETIVOS LTDA;INV7796;M. BENZ;OF 1722M;2007-05-30;2007;DIESEL
2021-05-30 02:00:54.782021;6579;NORTRAN TRANSPORTES COLETIVOS LTDA;IPK4131;M. BENZ;O-500M;2008-12-31;2008;DIESEL
2021-05-30 02:00:54.782021;6423;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0F16;M. BENZ;OF 1721L;2019-10-16;2019;DIESEL
2021-05-30 02:00:54.782021;785;COMPANHIA CARRIS PORTO ALEGRENSE;ISX5439;M. BENZ;O-500M;2012-03-21;2011;DIESEL
2021-05-30 02:00:54.782021;2117;VIACAO TERESOPOLIS CAVALHADA LTDA;IQT5574;M. BENZ;OF 1722M;2010-05-04;2009;DIESEL
2021-05-30 02:00:54.782021;2228;VIACAO TERESOPOLIS CAVALHADA LTDA;ISM2H89;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;2139;VIACAO TERESOPOLIS CAVALHADA LTDA;ISU7437;M. BENZ;OF 1722;2012-02-15;2011;DIESEL
2021-05-30 02:00:54.782021;610;COMPANHIA CARRIS PORTO ALEGRENSE;IPI0805;VOLVO;B12M;2008-11-24;2008;DIESEL
2021-05-30 02:00:54.782021;611;COMPANHIA CARRIS PORTO ALEGRENSE;IPI0820;VOLVO;B12M;2008-11-24;2008;DIESEL
2021-05-30 02:00:54.782021;39;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I40;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;2194;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9452;M. BENZ;O-500M;2016-02-13;2015;DIESEL
2021-05-30 02:00:54.782021;620;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3218;VW;17260;2008-11-25;2008;DIESEL
2021-05-30 02:00:54.782021;726;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3909;VOLVO;B7R;2010-07-16;2010;DIESEL
2021-05-30 02:00:54.782021;639;COMPANHIA CARRIS PORTO ALEGRENSE;IPI4366;VW;17260;2008-11-27;2008;DIESEL
2021-05-30 02:00:54.782021;774;COMPANHIA CARRIS PORTO ALEGRENSE;IRA5205;M. BENZ;O500 U;2010-08-14;2010;DIESEL
2021-05-30 02:00:54.782021;2;COMPANHIA CARRIS PORTO ALEGRENSE;JAD0B83;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;2305;VIACAO BELEM NOVO LTDA;IRI3733;M. BENZ;OF 1722M;2010-11-23;2010;DIESEL
2021-05-30 02:00:54.782021;2302;VIACAO BELEM NOVO LTDA;IQH3527;M. BENZ;OF 1722M;2009-11-12;2009;DIESEL
2021-05-30 02:00:54.782021;824;COMPANHIA CARRIS PORTO ALEGRENSE;IWI6827;VOLVO;B340MA;2015-02-14;2014;DIESEL
2021-05-30 02:00:54.782021;2434;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC1927;VW;17230;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;2413;RESTINGA TRANSPORTES COLETIVOS LTDA;IRJ8C69;M. BENZ;O 500;2010-12-02;2010;DIESEL
2021-05-30 02:00:54.782021;2488;RESTINGA TRANSPORTES COLETIVOS LTDA;ISM3387;M. BENZ;O500MA;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;2455;RESTINGA TRANSPORTES COLETIVOS LTDA;IRJ4943;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;84;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8D68;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;87;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8E58;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2021-05-30 02:00:54.782021;2138;VIACAO TERESOPOLIS CAVALHADA LTDA;ISK2224;M. BENZ;OF 1722;2011-10-22;2011;DIESEL
2021-05-30 02:00:54.782021;2406;RESTINGA TRANSPORTES COLETIVOS LTDA;IPH9673;VW;17230;2008-11-19;2008;DIESEL
2021-05-30 02:00:54.782021;776;COMPANHIA CARRIS PORTO ALEGRENSE;IRA5221;M. BENZ;O500 U;2010-08-14;2010;DIESEL
2021-05-30 02:00:54.782021;681;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5850;VOLVO;B7R;2009-09-24;2009;DIESEL
2021-05-30 02:00:54.782021;687;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5865;VOLVO;B7R;2009-09-24;2009;DIESEL
2021-05-30 02:00:54.782021;18;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I26;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;47;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D97;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;2221;VIACAO TERESOPOLIS CAVALHADA LTDA;IRO1392;M. BENZ;OF 1722M;2011-01-22;2010;DIESEL
2021-05-30 02:00:54.782021;2143;VIACAO TERESOPOLIS CAVALHADA LTDA;ISU7438;M. BENZ;OF 1722M;2012-02-15;2011;DIESEL
2021-05-30 02:00:54.782021;2435;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC1932;M. BENZ;17230;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;6690;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQA0362;M. BENZ;OF 1722M;2009-08-08;2009;DIESEL
2021-05-30 02:00:54.782021;3133;SUDESTE TRANSPORTES COLETIVOS LTDA;IUB3971;VW;17230;2013-02-23;2012;DIESEL
2021-05-30 02:00:54.782021;3063;SUDESTE TRANSPORTES COLETIVOS LTDA;IPE7137;M. BENZ;OF 1722M;2008-10-02;2008;DIESEL
2021-05-30 02:00:54.782021;3306;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0920;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;4323;VIACAO ESTORIL LTDA;ISQ4103;M. BENZ;O-500M;2011-12-24;2011;DIESEL
2021-05-30 02:00:54.782021;6130;AUTO VIACAO NAVEGANTES LTDA;IZO5J27;M. BENZ;OF 1721L;2019-09-25;2019;DIESEL
2021-05-30 02:00:54.782021;3318;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1130;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1143;TRANSPORTES COLETIVOS TREVO LTDA;IXC1935;M. BENZ;O-500M;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;1063;TRANSPORTES COLETIVOS TREVO LTDA;IXC1030;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1109;TRANSPORTES COLETIVOS TREVO LTDA;IXC0940;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1090;TRANSPORTES COLETIVOS TREVO LTDA;ISM8194;M. BENZ;OF 1722;2011-11-22;2011;DIESEL
2021-05-30 02:00:54.782021;1077;TRANSPORTES COLETIVOS TREVO LTDA;ISM2642;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;1104;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0937;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;1024;TRANSPORTES COLETIVOS TREVO LTDA;ISP5249;M. BENZ;O500MA;2011-12-15;2011;DIESEL
2021-05-30 02:00:54.782021;1014;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5355;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;1127;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0947;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;3140;SUDESTE TRANSPORTES COLETIVOS LTDA;ITR7262;M. BENZ;OF 1721;2012-11-06;2012;DIESEL
2021-05-30 02:00:54.782021;3059;SUDESTE TRANSPORTES COLETIVOS LTDA;IPE7004;M. BENZ;OF 1722M;2008-10-02;2008;DIESEL
2021-05-30 02:00:54.782021;3307;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0863;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1155;TRANSPORTES COLETIVOS TREVO LTDA;IXC0941;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6666;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISI8927;M. BENZ;OF 1722;2011-10-05;2011;DIESEL
2021-05-30 02:00:54.782021;6741;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISN1403;M. BENZ;O-500M;2011-11-25;2011;DIESEL
2021-05-30 02:00:54.782021;6619;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2C18;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
